Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,DBLGAULO,2,1,D000691,3,Paul Coucke,het humaan genoom|overervingswijzen bij de mens|chromosomale afwijkingen|monogenische syndromen met spraak- en/of gehoorsstoornissen,periodegebonden,schriftelijk examen,mondeling examen,
BACH,DBLGAULO,2,1,D002883,3,Ans Baeyens,elektriciteit|magnetisme|microfoon|versterker|luidspreker|basis-ruimte akoestiek en geluidsmetingen.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBLGAULO,2,1,D012248,3,Inge Antrop,ontwikkelingspsychologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
BACH,DBLGAULO,2,1,D012249,5,Evelien D'haeseleer|Kim Bettens|Paul Corthals,fonetiek|psycholinguïstiek|gehoor|spraak|taal|taalontwikkeling|fonetisch schrift|ademhaling|articulatie|stem,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,DBLGAULO,2,1,D012251,3,Miet De Letter|John Van Borsel,linguïstiek|taalkunde,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,DBLGAULO,2,1,D013269,8,Miet De Letter|Evelien D'haeseleer|John Van Borsel,communicatiestoornissen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBLGAULO,2,2,D000214,3,Matthieu Lenoir,"psychomotoriek|motorische ontwikkeling, perceptie - actie interactie",periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
BACH,DBLGAULO,2,2,D001108,3,Guy Vingerhoets|Helena Verhelst,neuropsychologie,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,DBLGAULO,2,2,D001496,3,Martin Valcke,leren|instructie|onderwijskunde|epistemologie|behaviorisme|cognitivisme|sociaal constructivisme,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,werkstuk
BACH,DBLGAULO,2,2,D002021,3,Evelien D'haeseleer|Paul Corthals,fonologie|semantiek|syntaxis|morfologie|pragmatiek|meta-linguïstiek|kindertaal|eenwoordzinperiode|tweewoordzinperiode|differentiatieperiode,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,DBLGAULO,2,2,D012250,6,Leen Maes|Sofie Degeest|Bart Vinck,klinische audiologie|auditief geëvokeerde potentialen|oto-akoestische emissies,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBLGAULO,2,2,D012288,3,Pascal Coorevits,datainbreng|datacleaning|beschrijvende numerieke en grafische statistiek|inferentiële statistiek|wetenschappelijke integriteit|onderzoeksdatamanagement,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
BACH,DBLGAULO,2,2,D012791,3,Hannah Keppler|Kim Bettens,reflecteren|(inter)professionele ontwikkeling|feedback|intervisiemethoden,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,peer-evaluatie|verslag
BACH,DBLGAULO,2,2,D013267,3,Miet De Letter,neurolinguïstiek,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,DBLGAULO,2,J,D011951,4,Kristiane Van Lierde|Iris Meerschman,stemmethodes: methode van pahn|methode van coblenzer|methode van svend smith|methode van boone|lessac-madsen resonant voice therapy  stemonderzoeken: voice range profiles|determination of the dysphonia severity index,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk
BACH,DBLGAULO,3,1,D000389,3,Kristiane Van Lierde|Evelien D'haeseleer|Youri Maryn|Iris Meerschman|Peter Tomassen|Gwen Van Nuffelen,stem|stemstoornissen|dysfonie|stempathologie|onderzoek|therapie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,DBLGAULO,3,1,D001630,3,John Van Borsel,stotteren|broddelen|vloeiendheidsstoornissen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,vaardigheidstest
BACH,DBLGAULO,3,1,D002886,3,Evelien D'haeseleer,"taalstoornissen|specific language impairment (sli)|secundaire taalstoornissen|diagnostiek taalstoornissen, taaltherapie",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,werkstuk
BACH,DBLGAULO,3,1,D002887,3,Kristiane Van Lierde|Kim Bettens|Laura Bruneel|Evelien D'haeseleer|NATHALIE Roche,articulatiestoornissen (fonetisch/fonologisch)|velofaryngale stoornissen (resonantiestoornissen|schisis)|afwijkende mondgewoonten (open mondgedrag|mondademen|infantiel slikken|afwijkende tonghouding in rust)|behandeling in resource poor countries (internationale en interculturele competenties)|interprofessioneel handelen,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,
BACH,DBLGAULO,3,1,D012264,3,Gilbert Lemmens,psychiatrie|stemmingsstoornissen|psychotische stoornissen|angststoornissen|eetstoornis|kinderpsychiatrie|alcohol en middelengerelateerde stoornissen|somatische symptoomstoornis,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,DBLGAULO,3,1,D012265,3,John Van Borsel|Miet De Letter,wetenschappelijk onderzoek,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBLGAULO,3,1,D013265,3,Peter Vermeir,communicatie|slecht nieuws|emotie verwerking|weerstand|motivatie,periodegebonden,schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met meerkeuzevragen|vaardigheidstest,
BACH,DBLGAULO,3,1,D013266,4,Nele Van Den Noortgate,gerontologie en geriatrie - geriatrische syndromen en ouderdomsziekten - multidisciplinaire zorg,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,participatie
BACH,DBLGAULO,3,2,D000288,3,Pascal Coorevits,univariate analyse|multivariate analyse|zelfstandig data-analyse|wetenschappelijke integriteit|onderzoeksdatamanagement,periodegebonden|niet-periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,werkstuk
BACH,DBLGAULO,3,2,D001099,3,Kris Demuynck|Kristiane Van Lierde,alternatieve communicatie|ondersteunde communicatie|communicatiehulpmiddelen,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,
BACH,DBLGAULO,3,2,D002888,3,Gwen Van Nuffelen,dysartrie|verbale apraxie|spraakapraxie|motor speech disorders|dysfagie|slikstoornissen,periodegebonden,mondeling examen,mondeling examen,
BACH,DBLGAULO,3,2,D012254,4,SOPHIE Vanhaesebrouck,pediatrie neuropediatrie neonatologie,periodegebonden,schriftelijk examen met meerkeuzevragen,mondeling examen,
BACH,DBLGAULO,3,2,D012255,4,Paul Boon,neurologie|neurofysiologie|neuroanatomie|neurologische ziektebeelden,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen,
BACH,DBLGAULO,3,2,D012257,4,Annemie Desoete,lezen|spellen|rekenen|leerstoornissen|dyslexie|dysorthografie|dyscalculie|detectie|assessment|remediëren|sticordi/redelijke aanpassingen|psychoeducatie|universeel ontwerp voor leren (universal design for learning - udl)|m-decreet|zorgcontinuüm,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk|vaardigheidstest|peer-evaluatie|verslag
BACH,DBLGAULO,3,2,D013268,3,Miet De Letter,"cerebale plasticiteit|herstel van afasie|fonologie|semantiek|grammatica,cueïng|participatiegerichte behandeling|sociale interactie|conversatieanalyse|verbale apraxie|afasiediagnostiek|(basisvoorwaarden voor) afasietherapie",periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,DBLGAULO,3,J,D012253,4,Ingeborg Dhooge|Sofie Claeys|Els De Leenheer|Peter Tomassen,laryngologie|otologie|rhinologie|pathofysiologie|pathologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,verslag
BACH,DBLGAULO,3,J,D012258,7,Kristiane Van Lierde|Marc Coppens|Leen Maes,logopedische observatie-participatiestage|teamwerking|multidisciplinariteit|logopedische deontologie|wetenschappelijke synthese|internationale en interculturele competenties|interprofessioneel handelen,niet-periodegebonden,,,
BACH,DBTAND,1,1,D000302,3,Pascal Coorevits|Guy Brusselle|Sara Willems,ict in de gezondheidszorg|zoekstrategie|(betrouwbaarheid van) gezondheidswetenschappelijke informatie (op het internet)|wetenschappelijk (kwalitatief en kwantitatief) onderzoek|beoordeling paper,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,DBTAND,1,1,D012570,4,Anne Vral|Peter De Coster,algemene histologie|tand- en steunweefsel|tandontwikkeling,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBTAND,1,1,D012571,6,Frederic Lynen|Klaus Bacher|Klaartje De Buysser,medische fysica|algemene en anorganische chemie|organische chemie|celbiologie,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,DBTAND,1,1,D012572,7,Luc Leybaert|Klaus Bacher|Jan Gettemans|Jolanda van Hengel,celbiologie|celfysiologie|celbiochemie|fysische basis van microscopie,periodegebonden,schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met meerkeuzevragen|openboekexamen,
BACH,DBTAND,1,1,D012573,6,Jan Gettemans|Frank Peelman,celbiochemie|energie|metabolisme|suikers|nucleotiden|lipiden,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,DBTAND,1,2,D001075,8,Guy De Pauw|Martijn Lambert|Linda Van Den Berghe|Jimmy Van den Eynden,gebitsontwikkeling|tandmorfologie|kauwapparaat|occlusieleer,periodegebonden,schriftelijk examen,schriftelijk examen,participatie
BACH,DBTAND,1,2,D012574,8,Sarah Gerlo|Bert Callewaert|Elfride De Baere|Björn Menten,dna|rna|eiwit|genoom|dna replicatie en herstel|transcriptie|translatie|mitose|meiose|mutatie|(mendeliaanse) overerving|multifactorieel|cytogenetica|erfelijke ziekte|celcyclus|apoptose|kanker|cel-cel communicatie|signaaltransductie|moleculair biologische technieken,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,participatie
BACH,DBTAND,1,2,D012647,6,Philip Meuleman|Bruno Verhasselt|Anne Vral,"cellulaire immuniteit|humorale immuniteit|inflammatie,  caries|paradontitis|autoimmuniteit|transplantatie|vaccinatie|sterilisatie desinfectie antibiotica",periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,
BACH,DBTAND,1,J,D000764,3,Marc Coppens|Peter Vermeir,"klinische vaardigheden|ehbo en dringende hulpverlening,  bls|pls|als en aed|tandarts- patiënt communicatie|mondgezondheidinstructies",periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met meerkeuzevragen|vaardigheidstest,participatie
BACH,DBTAND,1,J,D011975,5,Ferdinand Frencken|Guy De Pauw|Martijn Lambert|Linda Van Den Berghe,handvaardigheid|morfologie van de tand|ruimtelijk inzicht,niet-periodegebonden,,,
BACH,DBTAND,1,J,D012638,4,Martijn Lambert|Marie-Anne Vanderhasselt,gezondheidspromotie|maatschappij en gezondheid|epidemiologie|psychologie|sociologie.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie
BACH,DBTAND,2,1,D001915,8,Stefan De Hert|Jimmy Van den Eynden|Anne Vral,kauwapparaat|kauwen|slikken|speekselsecretie.,periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,DBTAND,2,1,D001970,10,Anne Vral|Katharina D'Herde|Patrick Wouters,neuroanatomie|neurofysiologie|spierfysiologie|neurohistologie|osteologie van de schedel|zenuwstelsel|circulatorisch stelsel,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen
BACH,DBTAND,2,1,D011976,4,Guy De Pauw|Dmitri Krysko,embryologie|hoofd en hals|steunweefsel|gelaatsgroei|prematuur verlies van gebitselementen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBTAND,2,2,D001353,7,Hugo De Bruyn|Jan Cosyn|Peter De Coster|Stijn Vervaeke,parodontium|orale mucosa|plaque geinduceerde parodontopathieen|orale microbiologie|histologie weke weefsels|niet-chirurgische parodontale behandeling|mondhygiëne-instructie|tandimplantaat|behandelplanning,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,participatie|vaardigheidstest
BACH,DBTAND,2,2,D001996,3,Peter De Paepe|Joke Van Dorpe|Thierry Christiaens|Tine De Backer|Pieter Depuydt|Mirko Petrovic|Robert Vander Stichele,farmacokinetiek|farmacodynamie|klinische evaluatie van geneesmiddelen|analgetica|antitrombotica|anti-infectieuze middelen|geneesmiddeleninteracties|geneesmiddelen en ouderen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBTAND,2,2,D012639,3,Martijn Lambert|Barbara Janssens,epidemiologie|gezondheidszorg|mondgezondheidsindicatoren|gezondheidspromotie|maatschappelijke preventie.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|werkstuk|vaardigheidstest
BACH,DBTAND,2,2,D012640,4,Stefan Vandeweghe|Peter Bottenberg,restauratieve tandheelkunde|caviteitspreparatie|minimaal invasieve tandheelkunde|restauratief herstel binnen therapeutisch perspectief|adhesieve tandheelkunde|direct restauratief herstel|indirect restauratief herstel erosie|abrasie|abfractie|wortelcariës tandheelkundige materialen|directe restauratieve materialen|indirecte restauratieve materialen|amalgaam|composiet|cementen|glasionomeren|polymeren|plastische vulmaterialen,periodegebonden,schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met meerkeuzevragen|schriftelijk examen,
BACH,DBTAND,2,2,D012648,6,Luc Martens|Rita Cauwels|Peter De Coster,"cariesproces|cariesmanagement, fluoride|voeding|erosie|mondhygiëne hulpmiddelen|kindertandheelkunde",periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBTAND,2,2,D012666,3,Geert Hommez|Rita Cauwels|Marc Coppens,lokale anesthesie|dento-maxillofaciaal gebied|tandheelkunde,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|participatie|verslag,schriftelijk examen met open vragen,participatie
BACH,DBTAND,2,J,D001423,7,Ferdinand Frencken|Peter De Coster|Stefan Vandeweghe,preparatie van tanden|directe restauraties|plastische vulmaterialen|composiet|glasionomeercementen|indirecte restauraties|inlay|onlay|kroon- en brugwerk|metaal|keramiek|preparatie instrumentarium|preparatievormen|randpreparaties.,niet-periodegebonden,,,vaardigheidstest
BACH,DBTAND,2,J,D011987,5,Véronique Christiaens|Klaus Bacher|Mieke De Bruyne|Tom Goffin|Stefan Vandeweghe|Peter Vermeir,ergonomie -ethiek - tandarts/patiëntrelatie - praktijkbeheer - radioprotectie - diagnostiek,niet-periodegebonden,,,vaardigheidstest|gedragsevaluatie op de werkvloer|verslag
BACH,DBTAND,3,1,D001713,3,Jo Van Dorpe|Erik Nout,pathologie van de cel|inflammatie|repair|ziekten van het immuunsysteem|neoplasie|pathogenese van het plaveiselcelcarcinoma van de mondmucosa|premaligne letsels|niet- neoplastische letsels van de mondmucosa|ulceraties|huid- en slijmvliesaandoeningen|dentogene ontstekingen.,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,DBTAND,3,1,D011982,4,Stefan Vandeweghe,volledige tandeloosheid|volledige gebitsprothese|overkappingsprothese op implantaten,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBTAND,3,1,D012641,4,Stijn Vervaeke|Geert Hommez|Koenraad Verstraete,anamnese|radiologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|gedragsevaluatie op de werkvloer,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,vaardigheidstest
BACH,DBTAND,3,1,D012642,3,Stefan Vandeweghe|Peter Bottenberg,"restauratieve tandheelkunde|caviteitspreparatie|minimaal invasieve tandheelkunde|restauratief herstel binnen therapeutisch perspectief|adhesieve tandheelkunde|direct restauratief herstel|indirect restauratief herstel|esthetische tandheelkunde|cosmetische tandheelkunde erosie|abrasie|abfractie|wortelcariës tandheelkundige materialen|directe restauratieve materialen|indirecte restauratieve materialen|amalgaam|composiet|anterior composiet|posterior composiet|cementen|glasionomeren|compomeer|giomeer|polymeren|plastische vulmaterialen|technisch herstel,",periodegebonden,schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met meerkeuzevragen|schriftelijk examen,
BACH,DBTAND,3,1,D012646,4,Patrick Wouters|Jimmy Van den Eynden,anatomie|fysiologie|thorax|circulatie|ademhaling|bloed|urogenitaal stelsel,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,DBTAND,3,1,D012665,5,Maarten Meire|Mieke De Bruyne|Roeland De Moor,"endodontologie|pulpitis|apicale parodontitis|wortelkanaalbehandeling|endodontische herbehandeling, vitale pulpa-therapie",periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBTAND,3,2,D012643,4,Hugo De Bruyn|Véronique Christiaens|Stijn Vervaeke,niet-chirurgische en chirurgische parodontale therapie|orale implantologie|tandextractieleer|intercollegiaal overleg|diagnosestelling|behandelplanning|prognose|nazorg.,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,participatie|vaardigheidstest
BACH,DBTAND,3,2,D012645,6,Peter De Coster|Peter Bottenberg|Hugo De Bruyn|Stefan Vandeweghe,indirecte tandheelkundige restauraties|kroon- en brugwerk|inlays|onlays|facings|orale implantaten|esthetiek|gietlegeringen|inbedmassa’s|keramiek|porselein|composiet|adhesie|titanium|cementen|afdrukmaterialen- en methoden|beetregistratie|cad-cam technieken.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,DBTAND,3,2,D012649,6,Pascal Coorevits|Jan Cosyn,medische statistiek|epidemiologie|methodologie van onderzoek|evidence-based dentistry|onderzoeksdatamanagement,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
BACH,DBTAND,3,2,D012650,5,Guy De Pauw,etiologie|gelaatsanalyse|cefalometrische analyse|modelanalyse|uitneembare apparatuur behandelingsplanning|orthodontische behandeling|biomechanica.,periodegebonden,mondeling examen,mondeling examen,
BACH,DBTAND,3,J,D002031,6,Véronique Christiaens|Guy De Pauw|Geert Hommez|Stefan Vandeweghe,klinische stage|preventieve tandheelkunde|restauratieve tandheelkunde|parodontale therapie|prothetische tandheelkunde|recall patiënt|mondonderzoek,niet-periodegebonden,,,gedragsevaluatie op de werkvloer|verslag
BACH,DBTAND,3,J,D012644,10,Ferdinand Frencken|Maarten Meire|Stefan Vandeweghe,restauratieve tandheelkunde|endodontologie|caviteitspreparatie|wortelkanaalbehandeling|plastische vulmaterialen|minimaal invasieve tandheelkunde|adhesieve tandheelkunde|prothetische tandheelkunde|volledige gebitsprothese|afdrukname|beetrelatie bepaling|tandopstelling|occlusie- en articulatieconcepten|articulatoren|anamnese|afdrukken,niet-periodegebonden,,,vaardigheidstest
MABA,DMAULGAU,1,2,D012772,6,Timothy Van Renterghem|Sofie Degeest|Hannah Keppler|Bart Vinck,lawaaigeïnduceerd gehoorverlies|industriële en recreatieve lawaaiblootstelling|gehoorbescherming|hoorzorgprogramma's|digitale signaalverwerking|tijdsfrequentieanalyse|filters|sonometrie|dosimetrie|head-and-torso simulator.,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,werkstuk
MABA,DMAULGAU,1,2,D012773,6,Leen Maes|Hannah Keppler,centraal auditieve verwerkingsstoornissen (capd)|auditief geëvokeerde potentialen (aep)|middle latency response (mlr)|long latency response (llr)|envelope following response (efr)|frequency following response (ffr),periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
MABA,DMAULGAU,1,2,D012774,6,Hannah Keppler|Sofie Degeest|Leen Maes|Bart Vinck,complexe casussen met betrekking tot alle domeinen binnen de audiologie (prothetisch|preventief|klinisch en vestibulair).,niet-periodegebonden,,,werkstuk|peer-evaluatie
MABA,DMAULGAU,2,1,D012276,4,Beatrijs Wille,vlaamse gebarentaal|dovencultuur|vlaamse dovengemeenschap,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|werkstuk
MABA,DMAULGAU,2,1,D012541,4,Lieven Annemans,gezondheidseconomie|economische evaluatie|onderzoeksmethoden,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMAULGAU,2,1,D012778,6,Leen Maes,centraal vestibulair systeem|toxiciteit|motoriek & cognitie|pediatrische vestibulologie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag
MABA,DMAULGAU,2,1,D012779,3,Luc Trimpeneers|Wouter Huvenne|Jean-Pierre Kalala Okito,pars 1: neurochirurgie|bewustzijn|coma|hersenletsel|intracraniële druk|hydrocefalie|craniosynostosis|hersentumoren zoals vestibulair schwannoma (acousticus neurinoma)|aandoeningen van het centraal zenuwstelsel. pars 2: hoofd-hals pathologie|embryologie|schizis|halsinfecties|oncologie|traumatologie pars 3: gelaatsgroei en gelaatsorthopedie|etiologie|analyse van dento-faciale groei|occlusie|orthodontie|functie van het stomato-gnatisch systeem,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,schriftelijk examen met meerkeuzevragen|mondeling examen,
MABA,DMAULGAU,2,1,D013271,6,Ingeborg Dhooge,cochleair implantaat (ci)|wetenschappelijke|audiologische en klinische kennis betreffende het ci|revalidatie met inbegrip van afregeling na ci,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|werkstuk|verslag
MABA,DMAULGAU,2,2,D013192,3,Tom Goffin,gezondheidszorg-gezondheidsrecht - deontologie - praktijkvoering,periodegebonden,schriftelijk examen met open vragen|werkstuk,schriftelijk examen met open vragen|werkstuk,
MABA,DMAULGLO,1,2,D012767,3,MARIJKE MIATTON,cognitieve revalidatie|functionele plasticiteit|interdisciplinair werken,periodegebonden,openboekexamen,openboekexamen,
MABA,DMAULGLO,1,2,D012768,6,Youri Maryn,klinische geluidsregistratie|hardware en software|digitale signaalverwerking|akoestiek|fonetiek|objectieve metingen van spraak- en stemgeluiden|praktijk op basis van evidentie,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
MABA,DMAULGLO,1,2,D012770,6,Kristiane Van Lierde|Wouter Huvenne|NATHALIE Roche|Gwen Van Nuffelen,klinisch en wetenschappelijk onderzoek en behandeling en state-ot-the art bevindingen van stem|velofaryngale stoornissen en slikken|evidence-based practice|interprofessioneel handelen en multiperspectivism. het kritisch benaderen van internationale inzichten mbt stem|resonantie en slikken komt ook aan bod.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk|peer-evaluatie,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMAULGLO,1,2,D012771,6,Petra Warreyn|Annemie Desoete,leerstoornissen|dyslexie|dyscalculie|dysorthografie|diagnostiek|assessment|behandeling|etiologische modellen|levensloop|comorbiditeit|zorglandschap,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk|peer-evaluatie
MABA,DMAULGLO,1,2,D013270,6,Miet De Letter|Patrick Santens,afasie|auditieve verwerking|semantiek|grammatica|dorsale en ventrale route|visuele taalverwerking|subcorticale afasie|pathofysiologie van subcorticale spraakstoornissen|dementie|primair progressieve arasie|neurogeen stotteren|niet-organische afasiesyndromen|neuroplasticiteit|electro-encefalografie|neuromodulatie|wakkere chirurgie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,
MABA,DMAULGLO,2,1,D012276,4,Beatrijs Wille,vlaamse gebarentaal|dovencultuur|vlaamse dovengemeenschap,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|werkstuk
MABA,DMAULGLO,2,1,D012282,3,Ingeborg Dhooge,cochleair implantaat (ci)|klinische kennis betreffende het ci|revalidatie met inbegrip van hoortraining na ci.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,
MABA,DMAULGLO,2,1,D012541,4,Lieven Annemans,gezondheidseconomie|economische evaluatie|onderzoeksmethoden,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMAULGLO,2,1,D012775,6,Marjan Cosyns,stotteren|broddelen|symptomatologie|neurofysiologie|diagnostiek|therapie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,vaardigheidstest
MABA,DMAULGLO,2,1,D012776,6,Evelien D'haeseleer,"research|taalontwikkelingsstoornissen|spraakontwikkelingsstoornissen|spraak en communicatie bij transgenderpersonen,meertaligheid",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,,werkstuk
MABA,DMAULGLO,2,1,D012779,3,Luc Trimpeneers|Wouter Huvenne|Jean-Pierre Kalala Okito,pars 1: neurochirurgie|bewustzijn|coma|hersenletsel|intracraniële druk|hydrocefalie|craniosynostosis|hersentumoren zoals vestibulair schwannoma (acousticus neurinoma)|aandoeningen van het centraal zenuwstelsel. pars 2: hoofd-hals pathologie|embryologie|schizis|halsinfecties|oncologie|traumatologie pars 3: gelaatsgroei en gelaatsorthopedie|etiologie|analyse van dento-faciale groei|occlusie|orthodontie|functie van het stomato-gnatisch systeem,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,schriftelijk examen met meerkeuzevragen|mondeling examen,
MABA,DMAULGLO,2,2,D013192,3,Tom Goffin,gezondheidszorg-gezondheidsrecht - deontologie - praktijkvoering,periodegebonden,schriftelijk examen met open vragen|werkstuk,schriftelijk examen met open vragen|werkstuk,
